order_id,customer_id,order_date,order_value
O0003068,C01104,2025-09-01,120.11
O0003069,C01105,2023-02-07,286.45
O0003070,C01105,2024-04-23,248.15
O0003071,C01105,2024-05-04,210.55
O0003072,C01105,2025-11-09,338.66
O0003073,C01106,2024-07-07,167.95
O0003074,C01106,2025-04-13,143.53
O0003075,C01106,2025-07-24,342.39
O0003076,C01107,2025-04-06,178.5
O0003077,C01108,2025-10-30,310.13
O0003078,C01109,2023-11-19,99.71
O0003079,C01109,2024-09-02,199.96
O0003080,C01110,2023-07-23,347.1
O0003081,C01110,2024-04-10,162.05
O0003082,C01110,2024-12-29,216.93
O0003083,C01110,2025-02-08,207.5
O0003084,C01110,2025-05-10,197.68
O0003085,C01111,2023-03-05,250.28
O0003086,C01111,2024-02-29,304.06
O0003087,C01111,2024-10-18,296.0
O0003088,C01111,2025-06-10,203.19
O0003089,C01111,2025-08-25,215.67
O0003090,C01112,2023-01-18,359.66
O0003091,C01112,2023-07-22,142.59
O0003092,C01112,2023-07-29,240.31
O0003093,C01112,2024-01-20,423.72
O0003094,C01112,2024-02-07,239.25
O0003095,C01112,2024-04-04,246.25
O0003096,C01113,2023-06-13,170.3
O0003097,C01113,2024-03-22,236.01
O0003098,C01114,2023-01-29,233.24
O0003099,C01114,2025-06-19,106.13
O0003100,C01115,2024-07-15,336.35
O0003101,C01116,2023-03-26,155.93
O0003102,C01116,2023-12-02,264.31
O0003103,C01116,2023-12-20,266.42
O0003104,C01116,2025-10-31,182.86
O0003105,C01116,2025-11-10,146.35
O0003106,C01117,2023-12-17,242.79
O0003107,C01118,2023-08-10,243.88
O0003108,C01118,2025-08-12,269.33
O0003109,C01118,2025-10-02,245.58
O0003110,C01119,2023-02-23,303.06
O0003111,C01119,2023-04-25,224.19
O0003112,C01119,2023-05-21,214.72
O0003113,C01119,2023-11-06,221.14
O0003114,C01119,2025-09-06,205.89
O0003115,C01120,2025-05-26,212.83
O0003116,C01121,2023-01-18,137.79
O0003117,C01121,2023-04-22,178.14
O0003118,C01121,2024-08-03,143.06
O0003119,C01121,2024-08-31,184.93
O0003120,C01121,2024-12-30,192.44
O0003121,C01121,2025-08-21,238.88
O0003122,C01122,2025-06-07,216.85
O0003123,C01122,2025-07-29,271.52
O0003124,C01122,2025-09-05,170.56
O0003125,C01123,2023-06-04,145.12
O0003126,C01124,2024-06-25,150.94
O0003127,C01124,2024-09-05,193.09
O0003128,C01125,2023-12-18,206.05
O0003129,C01125,2024-01-15,132.6
O0003130,C01125,2024-10-04,225.58
O0003131,C01125,2025-01-06,199.0
O0003132,C01125,2025-01-08,231.96
O0003133,C01126,2024-06-09,188.27
O0003134,C01126,2024-08-27,181.99
O0003135,C01126,2025-04-30,201.87
O0003136,C01126,2025-05-28,223.34
O0003137,C01126,2025-11-24,231.15
O0003138,C01127,2025-11-04,179.97
O0003139,C01128,2024-03-29,335.41
O0003140,C01129,2023-03-11,-150.04
O0003141,C01130,2023-05-05,143.6
O0003142,C01131,2023-03-30,286.83
O0003143,C01131,2024-09-12,208.75
O0003144,C01131,2025-01-31,219.41
O0003145,C01131,2025-07-12,139.75
O0003146,C01132,2023-03-28,154.57
O0003147,C01132,2023-09-21,378.56
O0003148,C01133,2023-04-06,132.68
O0003149,C01133,2023-10-03,234.88
O0003150,C01133,2024-04-13,162.3
O0003151,C01133,2025-10-30,132.03
O0003152,C01134,2023-04-28,186.43
O0003153,C01134,2023-08-31,301.47
O0003154,C01134,2023-11-03,239.57
O0003155,C01134,2024-10-20,237.41
O0003156,C01134,2024-10-26,227.53
O0003157,C01134,2025-01-08,304.24
O0003158,C01135,2023-10-23,245.97
O0003159,C01135,2024-01-12,375.8
O0003160,C01135,2024-05-19,122.3
O0003161,C01135,2025-04-27,123.61
O0003162,C01136,2023-01-08,224.62
O0003163,C01137,2023-01-07,207.64
O0003164,C01138,2023-02-14,289.59
O0003165,C01139,2023-03-17,126.23
O0003166,C01139,2023-07-05,291.54
O0003167,C01139,2024-05-11,211.09
O0003168,C01139,2024-06-10,200.35
O0003169,C01140,2023-12-09,240.1
O0003170,C01140,2025-04-21,216.64
O0003171,C01141,2024-07-09,174.24
O0003172,C01142,2023-06-19,245.69
O0003173,C01143,2023-08-30,247.35
O0003174,C01143,2025-01-05,301.77
O0003175,C01143,2025-04-22,172.91
O0003176,C01144,2024-04-26,259.19
O0003177,C01145,2023-10-20,293.36
O0003178,C01146,2023-11-26,252.74
O0003179,C01146,2024-01-17,162.64
O0003180,C01146,2024-03-28,187.79
O0003181,C01146,2025-07-08,98.71
O0003182,C01146,2025-08-23,243.75
O0003183,C01147,2024-01-17,-155.33
O0003184,C01148,2023-01-12,300.15
O0003185,C01148,2023-08-02,162.61
O0003186,C01148,2025-05-04,174.3
O0003187,C01148,2025-07-27,221.12
O0003188,C01148,2025-11-30,234.35
O0003189,C01149,2025-10-14,159.92
O0003190,C01150,2024-03-29,270.22
O0003191,C01150,2024-11-06,236.6
O0003192,C01151,2023-01-10,245.01
O0003193,C01151,2023-01-13,133.34
O0003194,C01151,2023-04-15,156.69
O0003195,C01151,2023-12-19,282.25
O0003196,C01151,2024-05-15,328.41
O0003197,C01151,2024-08-02,234.48
O0003198,C01152,2023-02-15,-322.03
O0003199,C01152,2023-04-11,162.17
O0003200,C01152,2024-01-11,206.64
O0003201,C01152,2024-08-13,163.72
O0003202,C01152,2025-02-18,238.76
O0003203,C01152,2025-07-03,84.45
O0003204,C01153,2024-02-06,250.19
O0003205,C01154,2023-09-25,178.49
O0003206,C01155,2023-05-20,183.69
O0003207,C01155,2025-04-07,129.95
O0003208,C01155,2025-09-24,161.58
O0003209,C01156,2023-06-11,133.54
O0003210,C01156,2024-04-16,354.51
O0003211,C01156,2025-07-16,300.63
O0003212,C01157,2023-03-02,248.81
O0003213,C01157,2024-10-15,194.76
O0003214,C01157,2024-10-24,257.77
O0003215,C01157,2025-01-31,199.8
O0003216,C01157,2025-05-14,110.63
O0003217,C01157,2025-08-29,142.51
O0003218,C01158,2023-05-01,262.96
O0003219,C01158,2024-08-15,184.24
O0003220,C01159,2024-10-26,-252.81
O0003221,C01160,2023-09-04,262.47
O0003222,C01160,2024-01-31,304.07
O0003223,C01160,2024-03-23,191.33
O0003224,C01160,2024-06-27,210.73
O0003225,C01160,2025-07-30,260.94
O0003226,C01161,2025-12-13,185.31
O0003227,C01162,2025-05-26,247.7
O0003228,C01163,2023-05-09,145.01
O0003229,C01163,2023-08-26,197.14
O0003230,C01163,2025-01-13,176.02
O0003231,C01163,2025-08-07,225.45
O0003232,C01164,2023-12-24,-127.41
O0003233,C01165,2023-08-11,352.72
O0003234,C01166,2025-06-25,255.69
O0003235,C01167,2025-10-18,277.7
O0003236,C01168,2023-05-14,144.36
O0003237,C01168,2023-12-07,321.33
O0003238,C01169,2023-02-05,199.54
O0003239,C01169,2023-06-02,178.83
O0003240,C01169,2023-10-01,278.65
O0003241,C01169,2024-01-09,171.72
O0003242,C01169,2024-08-10,183.95
O0003243,C01169,2025-09-04,247.01
O0003244,C01170,2025-12-20,308.05
O0003245,C01171,2023-12-07,191.21
O0003246,C01171,2024-09-24,75.14
O0003247,C01171,2024-12-15,381.6
O0003248,C01172,2023-04-04,175.59
O0003249,C01172,2023-11-09,238.65
O0003250,C01172,2024-03-18,225.51
O0003251,C01172,2025-04-27,257.2
O0003252,C01172,2025-05-10,241.04
O0003253,C01173,2023-09-08,252.49
O0003254,C01174,2024-12-09,58.27
O0003255,C01174,2025-06-07,229.96
O0003256,C01174,2025-11-12,107.8
O0003257,C01175,2023-05-19,252.93
O0003258,C01175,2025-09-05,212.61
O0003259,C01176,2023-03-16,225.93
O0003260,C01176,2023-06-18,188.19
O0003261,C01176,2023-06-30,177.45
O0003262,C01177,2024-05-02,149.61
O0003263,C01178,2023-03-07,232.01
O0003264,C01178,2024-04-12,271.33
O0003265,C01178,2025-02-10,-302.16
O0003266,C01178,2025-07-03,229.19
O0003267,C01178,2025-10-13,184.41
O0003268,C01179,2023-03-09,249.74
O0003269,C01179,2023-03-18,259.93
O0003270,C01179,2023-12-28,240.73
O0003271,C01180,2025-11-20,160.28
O0003272,C01181,2023-12-11,281.25
O0003273,C01182,2023-06-07,136.67
O0003274,C01182,2023-12-13,238.16
O0003275,C01182,2024-01-04,302.5
O0003276,C01182,2024-04-05,-341.25
O0003277,C01182,2024-11-11,230.61
O0003278,C01182,2025-11-20,260.61
O0003279,C01183,2024-11-24,229.31
O0003280,C01184,2025-07-28,156.8
O0003281,C01184,2025-08-16,156.62
O0003282,C01184,2025-10-27,261.93
O0003283,C01185,2023-08-20,266.73
O0003284,C01186,2023-07-12,157.39
O0003285,C01187,2023-08-27,119.39
O0003286,C01187,2024-12-08,125.97
O0003287,C01188,2023-10-28,207.91
O0003288,C01188,2024-12-05,255.63
O0003289,C01188,2025-04-30,241.12
O0003290,C01188,2025-12-01,241.84
O0003291,C01189,2023-09-27,219.96
O0003292,C01189,2024-05-16,214.58
O0003293,C01189,2025-03-07,187.6
O0003294,C01190,2023-04-17,124.69
O0003295,C01190,2023-11-26,330.53
O0003296,C01190,2024-04-14,142.87
O0003297,C01191,2025-07-05,307.81
O0003298,C01192,2023-04-03,140.75
O0003299,C01192,2024-12-28,187.34
O0003300,C01192,2025-05-30,205.57
O0003301,C01193,2023-11-22,193.41
O0003302,C01194,2024-07-12,240.44
O0003303,C01194,2024-12-28,308.38
O0003304,C01195,2025-09-08,190.17
O0003305,C01196,2023-01-07,273.88
O0003306,C01197,2023-03-15,326.51
O0003307,C01197,2025-01-07,326.5
O0003308,C01197,2025-03-24,162.65
O0003309,C01197,2025-05-28,249.13
O0003310,C01198,2024-10-04,259.23
O0003311,C01198,2025-08-16,150.47
O0003312,C01199,2024-07-28,273.73
O0003313,C01199,2024-11-15,303.21
O0003314,C01199,2025-02-23,279.88
O0003315,C01200,2025-03-01,271.6
O0003316,C01201,2023-01-05,133.84
O0003317,C01201,2023-04-17,111.89
O0003318,C01201,2023-09-09,134.07
O0003319,C01201,2023-11-20,303.5
O0003320,C01201,2024-07-19,306.8
O0003321,C01201,2025-12-27,276.6
O0003322,C01202,2025-11-15,251.36
O0003323,C01203,2023-01-12,178.45
O0003324,C01203,2023-04-08,219.5
O0003325,C01203,2023-08-02,257.08
O0003326,C01203,2024-04-14,212.97
O0003327,C01203,2025-07-10,359.66
O0003328,C01203,2025-08-10,228.14
O0003329,C01204,2023-02-21,230.76
O0003330,C01204,2023-05-23,308.33
O0003331,C01204,2023-12-26,167.28
O0003332,C01204,2024-11-16,159.3
O0003333,C01204,2025-10-17,193.85
O0003334,C01205,2024-08-30,168.76
O0003335,C01206,2023-03-12,234.82
O0003336,C01206,2023-08-27,116.6
O0003337,C01206,2024-01-28,177.44
O0003338,C01206,2024-02-10,184.88
O0003339,C01206,2024-09-13,127.24
O0003340,C01206,2024-11-30,225.48
O0003341,C01207,2023-07-07,275.98
O0003342,C01207,2025-12-06,287.98
O0003343,C01208,2023-02-04,-191.78
O0003344,C01209,2023-06-13,-182.5
O0003345,C01209,2024-01-10,127.53
O0003346,C01209,2024-09-15,-161.62
O0003347,C01209,2024-10-21,165.91
O0003348,C01210,2023-01-20,259.24
O0003349,C01210,2023-03-27,150.9
O0003350,C01210,2023-09-22,263.91
O0003351,C01210,2025-11-22,173.06
O0003352,C01210,2025-12-09,291.81
O0003353,C01211,2023-01-21,270.39
O0003354,C01211,2023-07-05,295.13
O0003355,C01211,2023-07-15,200.87
O0003356,C01211,2023-08-11,196.34
O0003357,C01211,2023-12-06,236.13
O0003358,C01211,2024-02-06,258.43
O0003359,C01212,2023-03-24,193.03
O0003360,C01212,2025-03-17,126.04
O0003361,C01213,2024-07-31,199.09
O0003362,C01214,2023-07-04,185.97
O0003363,C01214,2023-10-06,279.57
O0003364,C01214,2025-12-26,190.83
O0003365,C01215,2024-06-07,119.32
O0003366,C01216,2023-03-20,237.15
O0003367,C01216,2024-01-02,182.2
O0003368,C01216,2024-02-27,237.07
O0003369,C01216,2024-10-13,381.6
O0003370,C01216,2024-11-06,301.58
O0003371,C01216,2025-11-14,192.45
O0003372,C01217,2023-04-16,200.33
O0003373,C01217,2023-12-26,322.82
O0003374,C01217,2024-03-17,281.98
O0003375,C01217,2024-03-30,211.32
O0003376,C01217,2025-02-22,182.59
O0003377,C01217,2025-05-29,190.04
O0003378,C01218,2023-10-04,280.0
O0003379,C01219,2024-08-24,143.07
O0003380,C01220,2024-12-23,167.25
O0003381,C01221,2024-03-26,139.35
O0003382,C01222,2024-07-22,238.32
O0003383,C01223,2023-03-15,157.48
O0003384,C01223,2023-07-06,216.65
O0003385,C01223,2024-09-28,144.99
O0003386,C01223,2024-12-20,198.97
O0003387,C01224,2023-10-13,167.52
O0003388,C01224,2024-10-17,336.04
O0003389,C01224,2025-09-14,172.9
O0003390,C01225,2025-08-21,150.94
O0003391,C01226,2024-02-26,210.64
O0003392,C01226,2025-09-12,177.65
O0003393,C01226,2025-12-27,107.32
O0003394,C01227,2023-02-19,226.66
O0003395,C01228,2023-06-30,156.56
O0003396,C01229,2023-08-04,237.42
O0003397,C01229,2024-03-27,265.31
O0003398,C01229,2025-03-22,217.56
O0003399,C01229,2025-05-04,134.21
O0003400,C01229,2025-05-17,243.17
O0003401,C01229,2025-11-13,216.73
O0003402,C01230,2024-05-06,226.62
O0003403,C01231,2024-06-29,105.23
O0003404,C01232,2023-05-16,292.23
O0003405,C01232,2023-09-19,251.92
O0003406,C01232,2024-07-01,355.54
O0003407,C01232,2025-05-30,260.94
O0003408,C01232,2025-06-26,171.78
O0003409,C01232,2025-07-01,189.79
O0003410,C01233,2024-10-26,365.53
O0003411,C01234,2023-04-16,225.62
O0003412,C01235,2023-06-01,274.36
O0003413,C01235,2023-08-19,315.54
O0003414,C01235,2023-12-05,306.07
O0003415,C01235,2024-07-09,234.98
O0003416,C01235,2024-08-27,221.61
O0003417,C01235,2025-01-07,234.02
O0003418,C01236,2024-09-16,182.55
O0003419,C01237,2023-02-21,241.49
O0003420,C01237,2025-02-28,205.52
O0003421,C01237,2025-07-23,224.93
O0003422,C01237,2025-08-28,201.09
O0003423,C01238,2023-01-18,261.31
O0003424,C01238,2023-11-02,314.08
O0003425,C01238,2025-07-11,270.7
O0003426,C01239,2025-02-24,131.62
O0003427,C01240,2025-09-26,151.27
O0003428,C01241,2023-12-17,259.63
O0003429,C01241,2024-01-07,268.09
O0003430,C01242,2025-05-06,143.33
O0003431,C01243,2023-04-30,174.8
O0003432,C01243,2023-11-11,287.79
O0003433,C01243,2024-05-20,281.01
O0003434,C01243,2024-07-16,252.22
O0003435,C01243,2024-09-18,303.58
O0003436,C01243,2024-10-18,248.7
O0003437,C01244,2023-05-19,152.88
O0003438,C01244,2023-05-24,332.91
O0003439,C01245,2024-02-10,110.07
O0003440,C01245,2024-05-30,-193.65
O0003441,C01245,2024-06-09,230.98
O0003442,C01245,2024-08-16,258.85
O0003443,C01245,2025-08-01,225.99
O0003444,C01246,2025-06-19,304.6
O0003445,C01247,2023-11-05,319.99
O0003446,C01247,2025-06-22,324.85
O0003447,C01247,2025-10-04,294.7
O0003448,C01248,2023-11-27,287.14
O0003449,C01248,2023-11-28,198.17
O0003450,C01248,2025-07-15,226.94
O0003451,C01248,2025-10-04,253.23
O0003452,C01249,2023-08-09,190.37
O0003453,C01250,2023-01-01,261.77
O0003454,C01250,2023-06-03,280.64
O0003455,C01250,2023-09-15,-148.62
O0003456,C01250,2023-10-03,215.38
O0003457,C01250,2025-04-17,-183.97
O0003458,C01250,2025-10-04,268.66
O0003459,C01251,2023-03-11,332.46
O0003460,C01251,2023-09-25,212.81
O0003461,C01251,2024-04-06,188.89
O0003462,C01251,2024-05-17,207.34
O0003463,C01251,2025-04-24,254.59
O0003464,C01251,2025-07-08,250.46
O0003465,C01252,2024-04-29,198.06
O0003466,C01252,2024-06-13,105.22
O0003467,C01252,2024-11-03,189.99
O0003468,C01252,2025-01-05,378.67
O0003469,C01252,2025-03-16,113.81
O0003470,C01253,2024-05-17,236.63
O0003471,C01254,2023-01-25,227.09
O0003472,C01255,2024-03-28,253.05
O0003473,C01256,2023-07-24,80.88
O0003474,C01256,2024-04-22,218.43
O0003475,C01256,2025-01-08,231.87
O0003476,C01256,2025-04-04,114.33
O0003477,C01256,2025-11-01,269.02
O0003478,C01257,2023-04-12,240.4
O0003479,C01257,2023-08-12,217.88
O0003480,C01257,2024-02-01,-230.55
O0003481,C01257,2024-04-09,182.09
O0003482,C01257,2024-06-22,108.38
O0003483,C01257,2025-02-16,237.64
O0003484,C01258,2025-07-13,272.04
O0003485,C01259,2024-01-19,275.54
O0003486,C01259,2024-09-13,255.93
O0003487,C01259,2025-01-07,196.63
O0003488,C01259,2025-05-26,234.89
O0003489,C01259,2025-06-24,236.82
O0003490,C01259,2025-10-27,288.04
O0003491,C01260,2023-03-25,220.7
O0003492,C01260,2024-01-22,231.14
O0003493,C01260,2025-01-01,100.0
O0003494,C01260,2025-01-02,152.5
O0003495,C01261,2023-10-19,270.28
O0003496,C01261,2025-04-03,209.64
O0003497,C01262,2023-06-10,272.48
O0003498,C01262,2024-02-08,306.72
O0003499,C01262,2024-03-11,166.62
O0003500,C01262,2024-05-24,201.4
O0003501,C01262,2024-10-29,332.98
O0003502,C01263,2023-02-03,209.48
O0003503,C01263,2023-03-15,334.89
O0003504,C01263,2024-09-23,281.71
O0003505,C01263,2025-03-30,128.09
O0003506,C01263,2025-07-07,308.48
O0003507,C01263,2025-11-17,221.99
O0003508,C01264,2023-10-09,294.12
O0003509,C01265,2025-10-20,267.71
O0003510,C01266,2023-04-07,295.34
O0003511,C01267,2023-02-21,158.88
O0003512,C01267,2023-10-23,175.5
O0003513,C01267,2024-04-22,190.45
O0003514,C01267,2024-05-31,130.76
O0003515,C01267,2025-06-10,217.1
O0003516,C01267,2025-07-03,292.78
O0003517,C01268,2024-01-25,285.13
O0003518,C01269,2023-02-26,124.98
O0003519,C01269,2024-04-29,279.29
O0003520,C01269,2024-06-03,249.26
O0003521,C01269,2025-02-13,328.14
O0003522,C01269,2025-12-31,269.02
O0003523,C01270,2024-04-18,237.86
O0003524,C01271,2023-05-02,120.33
O0003525,C01271,2023-06-06,291.28
O0003526,C01271,2024-03-01,292.8
O0003527,C01271,2024-12-06,257.84
O0003528,C01271,2025-11-10,304.6
O0003529,C01272,2024-07-02,185.84
O0003530,C01273,2023-08-27,252.96
O0003531,C01273,2024-11-24,264.36
O0003532,C01273,2025-10-27,153.55
O0003533,C01274,2023-12-31,204.61
O0003534,C01275,2025-05-23,193.11
O0003535,C01276,2024-01-12,265.14
O0003536,C01276,2024-02-10,196.37
O0003537,C01276,2024-03-01,198.01
O0003538,C01276,2024-03-03,311.75
O0003539,C01276,2025-03-14,128.5
O0003540,C01276,2025-07-10,229.47
O0003541,C01277,2023-09-19,167.48
O0003542,C01277,2024-03-14,195.07
O0003543,C01277,2024-10-26,413.0
O0003544,C01278,2025-09-11,228.41
O0003545,C01279,2025-09-18,257.45
O0003546,C01280,2023-09-16,-246.0
O0003547,C01280,2024-02-11,292.12
O0003548,C01280,2024-03-16,126.29
O0003549,C01280,2024-08-23,203.23
O0003550,C01280,2025-01-17,128.5
O0003551,C01281,2023-09-02,241.7
O0003552,C01281,2023-09-28,203.16
O0003553,C01281,2024-04-07,228.04
O0003554,C01281,2025-01-29,-280.71
O0003555,C01281,2025-02-14,247.34
O0003556,C01281,2025-03-25,133.82
O0003557,C01282,2023-07-31,201.55
O0003558,C01282,2023-09-11,146.42
O0003559,C01282,2024-09-07,240.24
O0003560,C01282,2025-01-26,293.97
O0003561,C01282,2025-03-31,159.12
O0003562,C01282,2025-04-17,148.08
O0003563,C01283,2024-05-01,204.12
O0003564,C01284,2023-01-03,166.03
O0003565,C01284,2023-03-10,331.46
O0003566,C01284,2023-12-13,222.03
O0003567,C01284,2024-08-25,209.28
O0003568,C01284,2024-09-23,190.43
O0003569,C01284,2025-03-31,-282.96
O0003570,C01285,2023-01-11,267.77
O0003571,C01285,2024-11-09,273.82
O0003572,C01285,2025-07-16,199.94
O0003573,C01286,2023-01-25,275.25
O0003574,C01286,2023-09-03,270.89
O0003575,C01286,2024-07-29,250.89
O0003576,C01286,2024-10-25,201.68
O0003577,C01286,2025-02-07,237.25
O0003578,C01287,2023-03-09,-236.89
O0003579,C01287,2023-07-24,385.16
O0003580,C01287,2024-05-02,272.51
O0003581,C01287,2024-09-17,268.17
O0003582,C01287,2025-02-12,188.97
O0003583,C01288,2023-04-18,226.22
O0003584,C01288,2024-03-07,291.32
O0003585,C01289,2024-02-21,166.74
O0003586,C01289,2024-08-16,146.43
O0003587,C01289,2025-03-08,98.56
O0003588,C01290,2023-04-03,159.48
O0003589,C01290,2023-07-04,277.17
O0003590,C01290,2023-08-05,286.75
O0003591,C01290,2024-02-22,294.61
O0003592,C01290,2025-03-14,127.88
O0003593,C01290,2025-12-12,252.95
O0003594,C01291,2024-09-11,241.63
O0003595,C01292,2023-07-16,151.62
O0003596,C01292,2024-07-15,280.86
O0003597,C01292,2025-01-22,306.87
O0003598,C01293,2023-05-24,134.8
O0003599,C01293,2025-09-24,182.48
O0003600,C01294,2025-03-02,208.97
O0003601,C01295,2023-09-13,173.38
O0003602,C01295,2024-02-06,324.64
O0003603,C01295,2024-10-16,123.52
O0003604,C01295,2025-04-29,48.09
O0003605,C01295,2025-10-27,283.67
O0003606,C01296,2023-03-23,388.96
O0003607,C01296,2024-08-04,206.02
O0003608,C01296,2024-10-02,291.74
O0003609,C01296,2024-12-27,-217.98
O0003610,C01296,2025-03-11,351.12
O0003611,C01296,2025-04-20,202.59
O0003612,C01297,2023-01-02,5.1
O0003613,C01297,2023-01-26,153.31
O0003614,C01297,2024-07-27,149.41
O0003615,C01297,2025-02-02,239.75
O0003616,C01298,2023-04-22,270.23
O0003617,C01298,2024-08-23,214.36
O0003618,C01298,2025-05-15,271.27
O0003619,C01299,2023-03-11,203.05
O0003620,C01299,2023-03-24,317.16
O0003621,C01299,2023-05-18,425.18
O0003622,C01299,2023-08-16,256.41
O0003623,C01299,2024-10-31,262.19
O0003624,C01299,2025-01-22,310.13
O0003625,C01300,2023-08-31,329.34
O0003626,C01300,2025-02-20,76.55
O0003627,C01300,2025-07-02,-75.43
O0003628,C01301,2023-07-31,261.32
O0003629,C01301,2024-01-20,199.01
O0003630,C01301,2025-12-15,155.34
O0003631,C01302,2023-01-20,121.37
O0003632,C01302,2023-03-08,130.01
O0003633,C01302,2023-08-05,243.15
O0003634,C01302,2025-03-20,164.1
O0003635,C01303,2024-06-25,325.3
O0003636,C01303,2024-11-07,191.16
O0003637,C01304,2024-01-03,276.24
O0003638,C01304,2024-04-04,211.22
O0003639,C01304,2024-06-15,216.87
O0003640,C01305,2023-04-01,200.11
O0003641,C01305,2023-08-09,243.16
O0003642,C01305,2023-08-23,263.66
O0003643,C01305,2024-03-19,229.87
O0003644,C01305,2024-06-21,203.73
O0003645,C01306,2023-01-26,128.14
O0003646,C01306,2023-02-08,169.67
O0003647,C01306,2023-05-17,206.67
O0003648,C01306,2024-06-25,277.76
O0003649,C01306,2024-08-01,221.24
O0003650,C01307,2023-11-20,188.27
O0003651,C01307,2023-11-29,258.26
O0003652,C01307,2024-01-30,240.44
O0003653,C01307,2024-03-17,221.48
O0003654,C01307,2024-10-11,168.35
O0003655,C01307,2025-08-16,257.85
O0003656,C01308,2023-12-26,353.55
O0003657,C01309,2024-07-08,208.56
O0003658,C01309,2024-07-23,156.85
O0003659,C01309,2025-05-25,140.62
O0003660,C01310,2023-11-18,186.63
O0003661,C01310,2024-08-09,234.02
O0003662,C01310,2024-09-24,219.77
O0003663,C01310,2025-03-13,295.6
O0003664,C01310,2025-11-22,165.03
O0003665,C01311,2023-02-23,161.93
O0003666,C01311,2024-10-16,166.65
O0003667,C01311,2024-11-12,260.1
O0003668,C01311,2025-02-10,65.65
O0003669,C01311,2025-03-08,319.41
O0003670,C01311,2025-07-22,-125.86
O0003671,C01312,2023-01-05,235.02
O0003672,C01312,2023-01-17,218.5
O0003673,C01312,2024-03-01,264.34
O0003674,C01312,2024-03-13,168.65
O0003675,C01312,2025-01-03,243.88
O0003676,C01313,2024-05-21,151.82
O0003677,C01314,2024-06-07,300.27
O0003678,C01314,2024-08-26,273.73
O0003679,C01314,2025-01-15,368.69
O0003680,C01314,2025-10-24,136.07
O0003681,C01315,2023-01-18,226.69
O0003682,C01315,2023-05-05,321.83
O0003683,C01315,2024-10-30,232.48
O0003684,C01315,2025-03-23,264.74
O0003685,C01315,2025-07-07,188.75
O0003686,C01315,2025-07-21,202.43
O0003687,C01316,2023-09-13,259.18
O0003688,C01317,2023-01-18,212.32
O0003689,C01317,2023-03-10,159.18
O0003690,C01317,2023-07-30,243.82
O0003691,C01317,2023-11-06,205.64
O0003692,C01318,2025-02-20,240.64
O0003693,C01318,2025-02-24,200.29
O0003694,C01318,2025-05-24,209.15
O0003695,C01319,2023-04-27,227.25
O0003696,C01319,2023-05-14,-230.66
O0003697,C01320,2023-12-04,203.43
O0003698,C01321,2023-07-26,121.65
O0003699,C01321,2023-12-16,363.88
O0003700,C01322,2025-11-04,265.31
O0003701,C01323,2023-10-17,286.43
O0003702,C01323,2025-02-15,202.89
O0003703,C01323,2025-03-20,78.61
O0003704,C01323,2025-08-08,177.41
O0003705,C01323,2025-10-15,195.46
O0003706,C01324,2025-05-07,187.61
O0003707,C01325,2023-08-03,171.45
O0003708,C01325,2023-08-19,279.73
O0003709,C01325,2024-02-11,259.77
O0003710,C01325,2025-06-10,331.96
O0003711,C01325,2025-08-28,-189.43
O0003712,C01325,2025-11-18,379.64
O0003713,C01326,2023-01-02,220.01
O0003714,C01326,2025-12-12,321.67
O0003715,C01327,2023-09-29,211.32
O0003716,C01327,2024-02-19,83.19
O0003717,C01327,2024-03-28,237.95
O0003718,C01327,2024-09-18,137.89
O0003719,C01328,2025-08-19,278.79
O0003720,C01328,2025-08-31,297.53
O0003721,C01329,2025-09-01,267.36
O0003722,C01329,2025-10-14,195.74
O0003723,C01330,2025-04-29,320.85
O0003724,C01331,2023-08-25,251.83
O0003725,C01331,2024-12-19,421.41
O0003726,C01332,2024-12-15,310.43
O0003727,C01333,2024-04-27,128.13
O0003728,C01334,2023-07-01,356.6
O0003729,C01334,2023-12-18,210.49
O0003730,C01334,2025-05-27,305.58
O0003731,C01334,2025-11-10,302.94
O0003732,C01335,2023-03-03,130.36
O0003733,C01335,2023-09-08,268.76
O0003734,C01335,2024-09-20,211.75
O0003735,C01335,2025-04-08,169.96
O0003736,C01335,2025-09-03,285.37
O0003737,C01335,2025-09-28,262.72
O0003738,C01336,2023-05-30,209.31
O0003739,C01336,2024-09-07,255.08
O0003740,C01336,2024-10-09,176.45
O0003741,C01337,2025-06-09,301.73
O0003742,C01338,2023-07-24,219.43
O0003743,C01338,2024-06-19,282.81
O0003744,C01338,2024-11-15,151.23
O0003745,C01338,2025-03-03,181.99
O0003746,C01339,2023-06-29,153.57
O0003747,C01339,2023-12-15,137.89
O0003748,C01339,2024-06-14,265.75
O0003749,C01339,2024-11-07,268.74
O0003750,C01339,2025-10-06,93.19
O0003751,C01340,2023-10-27,244.51
O0003752,C01340,2024-09-25,170.72
O0003753,C01340,2025-03-14,-266.24
O0003754,C01340,2025-06-26,185.71
O0003755,C01340,2025-08-15,202.34
O0003756,C01340,2025-10-15,219.85
O0003757,C01341,2024-11-25,202.02
O0003758,C01342,2023-11-19,148.98
O0003759,C01343,2024-04-08,156.28
O0003760,C01344,2024-02-18,217.18
O0003761,C01345,2023-01-26,245.93
O0003762,C01345,2023-12-29,283.71
O0003763,C01345,2024-03-26,286.87
O0003764,C01345,2024-05-18,328.04
