customer_id,signup_date,channel,location
C00740,6/20/2025,organic,hcmc
C00741,3/31/2025,social,hcmc
C00742,2/4/2025,social,hcmc
C00743,9/29/2024,social,taipei
C00744,9/29/2023,paid_search,taipei
C00745,3/9/2025,paid_search,hanoi
C00746,1/1/2024,referral,hcmc
C00747,6/18/2024,social,taipei
C00748,11/12/2023,email,hanoi
C00749,11/11/2023,paid_search,hcmc
C00750,6/8/2023,organic,hanoi
C00751,8/23/2025,paid_search,hcmc
C00752,5/29/2023,paid_search,hcmc
C00753,3/28/2023,social,hcmc
C00754,7/28/2025,organic,hcmc
C00755,7/11/2024,social,hcmc
C00756,3/15/2024,organic,hcmc
C00757,1/10/2025,email,hcmc
C00758,1/20/2024,organic,danang
C00759,5/9/2023,organic,hcmc
C00760,1/2/2025,social,hcmc
C00761,6/26/2023,social,hcmc
C00762,7/9/2024,paid_search,taipei
C00763,8/10/2025,paid_search,hanoi
C00764,7/28/2025,paid_search,danang
C00765,12/29/2023,email,hcmc
C00766,2/22/2025,organic,hcmc
C00767,9/7/2024,paid_search,hanoi
C00768,4/26/2024,social,hcmc
C00769,5/21/2023,paid_search,taipei
C00770,1/13/2024,paid_search,taipei
C00771,10/16/2024,paid_search,hcmc
C00772,9/17/2025,paid_search,danang
C00773,1/5/2023,social,hanoi
C00774,12/21/2024,organic,hcmc
C00775,4/29/2025,paid_search,hcmc
C00776,8/12/2025,organic,hcmc
C00777,3/1/2024,social,taipei
C00778,4/29/2023,social,hcmc
C00779,9/30/2023,paid_search,hcmc
C00780,5/3/2025,email,hanoi
C00781,5/31/2025,organic,hcmc
C00782,10/1/2024,social,hcmc
C00783,5/4/2023,paid_search,hanoi
C00784,5/3/2023,organic,hcmc
C00785,4/25/2024,paid_search,hcmc
C00786,8/13/2024,referral,hcmc
C00787,2/2/2023,paid_search,hcmc
C00788,11/19/2024,organic,hcmc
C00789,6/30/2024,paid_search,taipei
C00790,1/13/2023,email,danang
C00791,4/7/2023,social,hcmc
C00792,4/1/2024,paid_search,danang
C00793,12/26/2024,organic,hanoi
C00794,4/8/2025,social,hanoi
C00795,3/9/2024,paid_search,hanoi
C00796,10/24/2023,paid_search,hanoi
C00797,8/30/2025,organic,taipei
C00798,4/5/2024,social,hcmc
C00799,11/13/2023,organic,hcmc
C00800,3/20/2024,email,hcmc
C00801,1/13/2023,organic,hcmc
C00802,10/31/2023,social,hanoi
C00803,6/1/2024,social,hcmc
C00804,7/11/2025,paid_search,hcmc
C00805,1/11/2025,email,hcmc
C00806,2/23/2025,organic,hcmc
C00807,7/1/2024,organic,hanoi
C00808,4/22/2023,paid_search,hanoi
C00809,1/28/2024,organic,hcmc
C00810,9/28/2025,paid_search,hcmc
C00811,2/14/2023,paid_search,hcmc
C00812,6/1/2025,email,hcmc
C00813,11/18/2024,paid_search,hanoi
C00814,10/13/2023,email,hanoi
C00815,2/20/2025,paid_search,hcmc
C00816,4/20/2025,email,hcmc
C00817,2/13/2023,referral,danang
C00818,4/17/2023,organic,taipei
C00819,10/30/2024,social,hcmc
C00820,9/30/2025,paid_search,hcmc
C00821,1/25/2023,referral,hcmc
C00822,10/30/2024,paid_search,danang
C00823,5/18/2023,referral,hcmc
C00824,10/14/2024,social,hcmc
C00825,9/17/2024,paid_search,danang
C00826,4/1/2023,email,hanoi
C00827,11/14/2024,organic,hcmc
C00828,6/19/2025,organic,hcmc
C00829,5/16/2025,social,hcmc
C00830,1/30/2023,organic,hanoi
C00831,9/4/2023,organic,hcmc
C00832,8/30/2023,paid_search,danang
C00833,3/31/2024,referral,danang
C00834,5/24/2023,paid_search,hcmc
C00835,5/7/2025,social,hanoi
C00836,2/18/2025,paid_search,hcmc
C00837,3/22/2025,organic,hcmc
C00838,7/18/2023,referral,hanoi
C00839,1/15/2023,paid_search,hcmc
C00840,7/3/2025,paid_search,hcmc
C00841,10/18/2023,paid_search,hcmc
C00842,10/20/2024,referral,hcmc
C00843,7/2/2025,organic,hcmc
C00844,2/6/2023,paid_search,hanoi
C00845,1/6/2023,social,taipei
C00846,1/6/2023,social,hanoi
C00847,6/6/2023,paid_search,taipei
C00848,2/21/2023,social,hcmc
C00849,4/3/2025,email,taipei
C00850,8/31/2024,paid_search,hcmc
C00851,9/10/2025,paid_search,hcmc
C00852,3/15/2025,organic,danang
C00853,8/25/2025,paid_search,hcmc
C00854,8/28/2023,paid_search,hcmc
C00855,10/16/2023,referral,hcmc
C00856,5/2/2025,organic,hcmc
C00857,9/3/2023,social,hcmc
C00858,2/27/2023,email,hcmc
C00859,11/2/2024,social,taipei
C00860,3/15/2025,paid_search,hcmc
C00861,8/30/2025,social,hcmc
C00862,7/20/2025,paid_search,hcmc
C00863,5/1/2023,email,taipei
C00864,2/14/2025,paid_search,hcmc
C00865,4/29/2025,referral,hcmc
C00866,12/1/2024,paid_search,hcmc
C00867,4/3/2025,paid_search,hanoi
C00868,4/21/2025,social,taipei
C00869,3/24/2024,referral,hanoi
C00870,2/10/2023,email,taipei
C00871,4/3/2024,social,hcmc
C00872,7/22/2023,social,hcmc
C00873,4/25/2023,paid_search,hcmc
C00874,5/6/2023,organic,hcmc
C00875,12/1/2024,organic,hcmc
C00876,5/21/2024,paid_search,hcmc
C00877,6/25/2024,email,hcmc
C00878,1/18/2025,paid_search,hanoi
C00879,7/4/2024,paid_search,hcmc
C00880,9/24/2024,social,hanoi
C00881,3/28/2023,organic,hanoi
C00882,5/4/2025,organic,hcmc
C00883,3/26/2024,paid_search,hcmc
C00884,6/5/2023,paid_search,hanoi
C00885,3/27/2025,email,hanoi
C00886,1/7/2025,social,hcmc
C00887,2/23/2023,email,hcmc
C00888,7/13/2023,organic,hanoi
C00889,1/16/2023,organic,hanoi
C00890,9/29/2023,paid_search,hcmc
C00891,4/11/2023,social,hcmc
C00892,12/13/2024,social,taipei
C00893,6/8/2024,organic,hcmc
C00894,9/11/2025,social,taipei
C00895,1/22/2025,paid_search,hcmc
C00896,9/5/2024,social,hcmc
C00897,5/26/2024,email,hcmc
C00898,2/24/2023,social,hcmc
C00899,3/12/2023,paid_search,danang
C00900,9/10/2024,social,hcmc
C00901,1/5/2023,organic,danang
C00902,2/12/2023,email,hcmc
C00903,8/9/2023,paid_search,taipei
C00904,6/6/2025,referral,danang
C00905,4/5/2024,paid_search,hanoi
C00906,12/13/2024,social,hcmc
C00907,2/18/2024,social,hanoi
C00908,6/23/2023,paid_search,hcmc
C00909,1/8/2024,organic,danang
C00910,4/3/2023,social,hcmc
C00911,2/12/2025,social,hcmc
C00912,7/4/2023,email,hcmc
C00913,1/13/2024,email,hanoi
C00914,9/10/2025,email,danang
C00915,8/17/2024,organic,hcmc
C00916,4/5/2024,organic,hanoi
C00917,6/29/2024,organic,danang
C00918,2/26/2025,paid_search,hcmc
C00919,9/13/2023,social,hcmc
C00920,9/30/2024,referral,hanoi
C00921,5/26/2025,social,hanoi
C00922,7/28/2024,email,hcmc
C00923,3/24/2024,organic,taipei
C00924,5/26/2023,paid_search,hcmc
C00925,9/7/2023,paid_search,danang
C00926,8/7/2025,organic,taipei
C00927,6/27/2024,social,taipei
C00928,10/30/2023,paid_search,hcmc
C00929,2/25/2024,social,hcmc
C00930,8/3/2024,organic,hcmc
C00931,6/23/2024,email,hcmc
C00932,12/3/2024,referral,hanoi
C00933,9/16/2023,paid_search,hcmc
C00934,10/13/2024,email,hcmc
C00935,3/20/2024,paid_search,hcmc
C00936,8/2/2025,social,hcmc
C00937,6/8/2023,paid_search,hcmc
C00938,5/30/2023,paid_search,hanoi
C00939,4/8/2024,social,taipei
C00940,5/25/2024,social,hcmc
C00941,11/24/2024,referral,taipei
C00942,2/10/2024,organic,taipei
C00943,7/6/2025,paid_search,hcmc
C00944,4/21/2024,paid_search,hanoi
C00945,5/10/2023,social,hcmc
C00946,4/30/2023,social,hcmc
C00947,9/4/2025,email,hcmc
C00948,5/15/2023,paid_search,hcmc
C00949,8/9/2025,paid_search,taipei
C00950,10/7/2023,paid_search,danang
C00951,4/4/2023,organic,taipei
C00952,11/2/2023,social,hanoi
C00953,9/9/2024,paid_search,hanoi
C00954,3/5/2024,social,danang
C00955,2/27/2025,social,hcmc
C00956,9/5/2024,paid_search,hcmc
C00957,2/7/2024,paid_search,hanoi
C00958,9/29/2024,referral,hcmc
C00959,9/2/2025,email,hcmc
C00960,2/18/2024,social,hcmc
C00961,6/4/2023,social,hanoi
C00962,2/15/2024,referral,hcmc
C00963,4/23/2025,organic,hcmc
C00964,8/7/2023,referral,hcmc
C00965,8/10/2025,social,hcmc
C00966,8/13/2024,paid_search,taipei
C00967,8/26/2024,social,hcmc
C00968,11/15/2023,organic,hanoi
C00969,7/13/2025,organic,taipei
C00970,2/6/2023,organic,hcmc
C00971,10/27/2023,paid_search,taipei
C00972,2/25/2024,referral,hanoi
C00973,4/24/2024,organic,hanoi
C00974,4/21/2024,social,hcmc
C00975,5/29/2023,social,hcmc
C00976,8/15/2023,social,danang
C00977,4/6/2023,social,taipei
C00978,7/28/2024,paid_search,danang
C00979,12/19/2023,email,danang
C00980,7/22/2024,organic,hcmc
C00981,8/15/2024,organic,taipei
C00982,12/5/2024,organic,hcmc
C00983,7/3/2024,paid_search,taipei
C00984,10/12/2024,email,hcmc
C00985,8/12/2024,paid_search,hcmc
C00986,10/17/2024,organic,taipei
C00987,9/11/2024,social,taipei
C00988,11/14/2023,organic,hanoi
C00989,9/5/2023,paid_search,hcmc
C00990,3/1/2025,social,hcmc
C00991,12/11/2023,referral,danang
C00992,7/5/2024,paid_search,hcmc
C00993,7/17/2023,organic,hcmc
C00994,3/9/2024,social,hanoi
C00995,6/15/2024,email,hcmc
C00996,9/20/2024,email,hanoi
C00997,6/12/2024,organic,hcmc
C00998,12/29/2023,social,taipei
C00999,8/23/2025,referral,danang
C01000,5/29/2024,referral,danang
C01001,3/22/2025,paid_search,hanoi
C01002,1/9/2025,referral,hcmc
C01003,7/14/2024,organic,hanoi
C01004,6/8/2025,paid_search,taipei
C01005,5/9/2023,referral,hanoi
C01006,7/13/2025,paid_search,hanoi
C01007,5/3/2025,paid_search,hanoi
C01008,5/20/2024,paid_search,hanoi
C01009,1/6/2025,organic,hanoi
C01010,6/6/2024,email,hcmc
C01011,9/27/2023,paid_search,hcmc
C01012,3/14/2025,social,hanoi
C01013,9/4/2023,email,hcmc
C01014,11/12/2023,referral,taipei
C01015,6/5/2024,organic,hanoi
C01016,4/20/2025,email,hcmc
C01017,1/21/2024,paid_search,taipei
C01018,5/11/2024,organic,hanoi
C01019,2/11/2023,paid_search,taipei
C01020,4/27/2023,email,hcmc
C01021,2/26/2023,organic,taipei
C01022,3/14/2023,organic,hcmc
C01023,5/21/2025,social,hanoi
C01024,4/25/2025,social,hcmc
C01025,4/5/2025,organic,hanoi
C01026,2/25/2023,social,hanoi
C01027,3/19/2023,social,hanoi
C01028,10/9/2023,organic,hcmc
C01029,7/21/2024,social,taipei
C01030,12/2/2023,social,hanoi
C01031,5/4/2024,paid_search,hcmc
C01032,6/23/2023,social,danang
C01033,1/3/2025,social,hanoi
C01034,11/12/2023,paid_search,danang
C01035,3/8/2023,paid_search,danang
C01036,1/15/2025,organic,danang
C01037,6/25/2025,paid_search,taipei
C01038,1/15/2023,email,hanoi
C01039,3/14/2024,paid_search,hcmc
C01040,4/10/2025,paid_search,hcmc
C01041,12/9/2024,referral,taipei
C01042,5/9/2025,paid_search,hcmc
C01043,2/21/2024,paid_search,taipei
C01044,1/9/2024,organic,hcmc
C01045,12/13/2024,email,hcmc
C01046,6/4/2023,paid_search,hcmc
C01047,8/29/2023,organic,hcmc
C01048,8/26/2024,social,hcmc
C01049,11/2/2024,referral,hcmc
C01050,5/1/2023,organic,taipei
C01051,5/25/2024,organic,hcmc
C01052,1/2/2024,email,hcmc
C01053,5/18/2024,referral,hcmc
C01054,8/20/2025,referral,hcmc
C01055,3/18/2023,paid_search,hcmc
C01056,9/26/2025,organic,hanoi
C01057,3/27/2024,paid_search,taipei
C01058,2/14/2025,organic,hcmc
C01059,3/2/2024,social,hanoi
C01060,11/9/2023,social,hcmc
C01061,2/12/2025,paid_search,hcmc
C01062,11/21/2024,organic,taipei
C01063,5/25/2023,social,hcmc
C01064,12/9/2024,email,taipei
C01065,1/26/2025,email,hcmc
C01066,1/25/2024,referral,hcmc
C01067,7/18/2025,paid_search,hcmc
C01068,10/5/2024,social,hcmc
C01069,12/1/2023,social,danang
C01070,1/11/2023,paid_search,hcmc
C01071,11/8/2024,social,taipei
C01072,7/29/2023,paid_search,taipei
C01073,1/29/2025,organic,hanoi
C01074,6/11/2024,organic,hcmc
C01075,4/13/2024,paid_search,hcmc
C01076,6/14/2023,social,hcmc
C01077,12/15/2024,social,taipei
C01078,6/16/2023,organic,hcmc
C01079,2/24/2024,paid_search,danang
C01080,4/19/2025,social,hanoi
C01081,7/13/2025,organic,hcmc
C01082,9/20/2025,paid_search,hanoi
C01083,8/19/2025,social,hcmc
C01084,7/12/2024,email,danang
C01085,7/21/2023,social,hcmc
C01086,4/22/2025,paid_search,danang
C01087,3/15/2025,organic,taipei
C01088,9/21/2025,paid_search,taipei
C01089,10/15/2024,email,hcmc
C01090,5/23/2023,organic,taipei
C01091,5/19/2024,organic,hcmc
C01092,3/26/2024,social,taipei
C01093,4/26/2025,referral,hcmc
C01094,1/30/2024,paid_search,hcmc
C01095,11/26/2023,social,hcmc
C01096,3/22/2023,email,hcmc
C01097,4/18/2025,paid_search,hcmc
C01098,1/28/2025,organic,taipei
C01099,2/11/2023,referral,hcmc
C01100,3/11/2024,paid_search,hanoi
C01101,4/26/2024,email,hcmc
C01102,4/16/2024,organic,taipei
C01103,7/11/2025,email,taipei
C01104,6/1/2023,paid_search,hcmc
C01105,11/4/2023,paid_search,hanoi
C01106,7/1/2023,email,danang
C01107,9/3/2023,paid_search,taipei
C01108,6/29/2025,organic,hcmc
C01109,8/2/2025,paid_search,hcmc
C01110,2/14/2023,social,taipei
C01111,9/26/2024,referral,hcmc
C01112,8/22/2023,social,taipei
C01113,7/13/2023,referral,hcmc
C01114,10/21/2023,social,taipei
C01115,7/15/2023,social,hcmc
C01116,5/7/2024,social,hcmc
C01117,9/26/2025,referral,danang
C01118,8/11/2024,referral,taipei
C01119,12/27/2024,referral,taipei
C01120,5/10/2024,email,danang
C01121,1/14/2023,social,hcmc
C01122,3/26/2023,referral,hcmc
C01123,9/27/2023,paid_search,hcmc
C01124,9/2/2023,organic,hcmc
C01125,4/23/2025,paid_search,hcmc
C01126,4/26/2025,paid_search,danang
C01127,5/7/2025,organic,hcmc
C01128,10/2/2024,paid_search,hcmc
C01129,7/12/2024,paid_search,hcmc
C01130,10/13/2024,paid_search,hcmc
C01131,2/13/2024,organic,hcmc
C01132,11/3/2024,social,hanoi
C01133,3/8/2025,social,hcmc
C01134,2/4/2025,referral,hanoi
C01135,9/8/2024,social,taipei
C01136,2/28/2023,organic,hanoi
C01137,12/28/2024,organic,hanoi
C01138,1/4/2024,paid_search,hcmc
C01139,1/16/2025,organic,hcmc
C01140,6/25/2024,social,hcmc
C01141,6/3/2025,email,danang
C01142,12/6/2023,paid_search,hanoi
C01143,7/24/2025,social,hcmc
C01144,4/27/2025,paid_search,hcmc
C01145,11/29/2023,social,taipei
C01146,4/29/2024,paid_search,hanoi
C01147,6/17/2024,social,hanoi
C01148,2/10/2025,email,taipei
C01149,11/22/2024,organic,hanoi
C01150,5/5/2025,paid_search,hanoi
C01151,1/7/2024,email,hcmc
C01152,5/21/2024,paid_search,hcmc
C01153,3/8/2024,social,danang
C01154,7/2/2025,social,hanoi
C01155,11/3/2023,social,hcmc
C01156,8/12/2024,email,hanoi
C01157,5/1/2023,organic,hcmc
C01158,5/3/2025,social,taipei
C01159,1/21/2024,email,hcmc
C01160,12/8/2023,referral,taipei
C01161,8/8/2024,social,hcmc
C01162,5/15/2024,social,hcmc
C01163,5/1/2025,paid_search,hcmc
C01164,6/17/2024,paid_search,taipei
C01165,6/3/2024,social,hcmc
C01166,4/16/2023,email,hcmc
C01167,1/23/2023,paid_search,taipei
C01168,2/5/2024,organic,hcmc
C01169,9/29/2025,social,hcmc
C01170,7/10/2025,paid_search,hcmc
C01171,9/23/2024,paid_search,taipei
C01172,9/25/2024,referral,hcmc
C01173,1/29/2024,paid_search,hcmc
C01174,6/28/2023,paid_search,hcmc
C01175,1/9/2023,paid_search,hcmc
C01176,12/7/2023,referral,hcmc
C01177,11/14/2023,social,hcmc
C01178,7/12/2023,email,hcmc
C01179,9/18/2023,email,hcmc
C01180,1/25/2023,social,taipei
C01181,9/2/2024,social,hcmc
C01182,7/20/2025,social,hcmc
C01183,11/24/2024,paid_search,danang
C01184,3/26/2024,referral,taipei
C01185,2/26/2024,organic,hanoi
C01186,11/5/2023,social,hcmc
C01187,5/23/2023,paid_search,hcmc
C01188,8/23/2024,social,hcmc
C01189,7/22/2024,paid_search,hcmc
C01190,1/8/2023,email,hcmc
C01191,2/22/2024,paid_search,hanoi
C01192,10/7/2023,organic,hcmc
C01193,6/20/2023,paid_search,hanoi
C01194,12/6/2024,organic,hcmc
C01195,6/11/2024,social,hcmc
C01196,9/28/2024,social,taipei
C01197,12/17/2024,email,taipei
C01198,9/12/2025,social,hcmc
C01199,3/16/2025,email,hanoi
C01200,9/14/2024,social,hcmc
C01201,6/1/2025,paid_search,hcmc
C01202,4/24/2024,paid_search,hanoi
C01203,9/15/2025,social,hcmc
C01204,2/3/2025,email,hcmc
C01205,10/15/2024,paid_search,hcmc
C01206,6/25/2025,organic,hcmc
C01207,6/1/2024,email,hcmc
C01208,12/24/2024,paid_search,hcmc
C01209,10/13/2023,paid_search,danang
C01210,8/25/2025,paid_search,hanoi
C01211,9/17/2024,social,hcmc
C01212,2/24/2025,paid_search,hcmc
C01213,4/7/2024,social,hanoi
C01214,5/20/2025,social,hcmc
C01215,3/16/2023,paid_search,hcmc
C01216,4/25/2023,organic,taipei
C01217,5/24/2024,organic,hcmc
C01218,1/5/2025,email,hcmc
C01219,3/23/2025,paid_search,hcmc
C01220,3/17/2024,paid_search,hcmc
C01221,10/14/2024,paid_search,hcmc
C01222,7/9/2024,social,taipei
C01223,8/23/2025,social,hcmc
C01224,10/18/2024,paid_search,hanoi
C01225,2/23/2024,paid_search,hanoi
C01226,8/31/2025,paid_search,hcmc
C01227,4/18/2023,organic,hcmc
C01228,9/15/2025,organic,hcmc
C01229,6/4/2023,email,hanoi
C01230,10/17/2023,social,hcmc
C01231,4/4/2025,social,hanoi
C01232,1/6/2025,social,taipei
C01233,9/1/2025,social,taipei
C01234,1/22/2025,organic,danang
C01235,10/1/2024,email,taipei
C01236,12/14/2023,paid_search,taipei
C01237,1/5/2023,organic,taipei
C01238,5/5/2023,paid_search,hanoi
C01239,10/26/2023,email,taipei
C01240,2/11/2023,referral,danang
C01241,5/25/2024,referral,hcmc
C01242,2/19/2025,social,hanoi
C01243,8/25/2025,referral,hcmc
C01244,5/6/2024,social,taipei
C01245,5/28/2025,email,hcmc
C01246,9/16/2025,social,taipei
C01247,5/13/2025,referral,taipei
C01248,4/11/2024,organic,danang
C01249,11/23/2023,paid_search,hcmc
C01250,9/8/2025,email,hanoi
C01251,8/31/2023,referral,taipei
C01252,2/18/2024,paid_search,danang
C01253,3/16/2023,email,danang
C01254,3/7/2025,organic,hanoi
C01255,10/14/2024,social,hanoi
C01256,3/27/2023,paid_search,hcmc
C01257,8/11/2023,email,danang
C01258,7/11/2024,email,hcmc
C01259,6/26/2024,referral,hanoi
C01260,3/16/2025,social,taipei
C01261,9/25/2023,email,hcmc
C01262,7/17/2025,paid_search,hcmc
C01263,3/22/2024,paid_search,hcmc
C01264,4/5/2025,email,taipei
C01265,8/28/2023,paid_search,hcmc
C01266,2/7/2023,social,hcmc
C01267,2/25/2023,paid_search,hanoi
C01268,1/10/2024,paid_search,hcmc
C01269,8/14/2025,social,taipei
C01270,2/18/2023,paid_search,hcmc
C01271,1/6/2024,email,hcmc
C01272,4/20/2023,email,hcmc
C01273,7/24/2025,email,hcmc
C01274,11/9/2024,paid_search,hcmc
C01275,2/4/2025,referral,taipei
C01276,12/17/2024,email,hcmc
C01277,10/21/2024,referral,hcmc
C01278,2/15/2025,referral,hcmc
C01279,1/9/2023,email,hcmc
C01280,5/18/2025,email,danang
C01281,1/12/2025,paid_search,hcmc
C01282,1/12/2025,email,danang
C01283,1/31/2024,social,hcmc
C01284,3/15/2025,email,hcmc
C01285,1/19/2024,organic,hcmc
C01286,2/19/2023,social,hcmc
C01287,6/30/2025,referral,taipei
C01288,8/24/2023,referral,hcmc
C01289,4/13/2023,social,hcmc
C01290,9/16/2024,organic,hanoi
C01291,8/23/2023,organic,hanoi
C01292,5/11/2025,paid_search,danang
C01293,3/21/2024,email,danang
C01294,1/5/2023,paid_search,hanoi
C01295,8/13/2025,paid_search,taipei
C01296,5/31/2024,social,taipei
C01297,9/22/2023,paid_search,hcmc
C01298,11/10/2024,social,hanoi
C01299,6/16/2024,referral,hcmc
C01300,1/30/2023,paid_search,taipei
C01301,2/1/2025,social,danang
C01302,2/7/2024,paid_search,hcmc
C01303,12/3/2024,referral,taipei
C01304,6/18/2025,social,danang
C01305,9/5/2024,email,hcmc
C01306,11/5/2024,social,hcmc
C01307,9/13/2023,paid_search,danang
C01308,8/27/2023,referral,danang
C01309,2/21/2024,social,hcmc
C01310,5/6/2025,paid_search,hcmc
C01311,6/10/2024,social,hanoi
C01312,12/16/2023,organic,hcmc
C01313,2/21/2025,referral,hcmc
C01314,5/6/2025,social,hcmc
C01315,6/25/2025,referral,hcmc
C01316,10/28/2023,paid_search,hanoi
C01317,12/13/2024,referral,hanoi
C01318,8/15/2024,organic,hanoi
C01319,3/26/2024,email,taipei
C01320,2/3/2024,paid_search,hcmc
C01321,4/26/2023,paid_search,hcmc
C01322,10/3/2023,paid_search,hcmc
C01323,7/5/2024,paid_search,hcmc
C01324,6/9/2025,paid_search,hcmc
C01325,5/19/2025,social,hcmc
C01326,7/8/2023,email,hcmc
C01327,11/13/2024,paid_search,hcmc
C01328,3/27/2023,social,hanoi
C01329,11/8/2024,paid_search,hanoi
C01330,12/10/2023,paid_search,danang
C01331,3/27/2024,referral,taipei
C01332,12/21/2024,organic,hanoi
C01333,3/2/2024,social,hcmc
C01334,3/21/2025,email,hanoi
C01335,6/19/2024,email,hcmc
C01336,9/29/2025,organic,hcmc
C01337,10/2/2024,social,hcmc
C01338,10/25/2023,referral,hcmc
C01339,2/17/2025,social,hcmc
C01340,2/14/2024,paid_search,hanoi
C01341,6/20/2024,paid_search,taipei
C01342,5/18/2023,referral,taipei
C01343,4/30/2023,organic,hanoi
C01344,7/31/2024,paid_search,hcmc
C01345,7/7/2023,social,hcmc
C01346,9/28/2025,paid_search,hanoi
C01347,5/9/2025,organic,hcmc
C01348,12/4/2024,paid_search,hcmc
C01349,1/7/2025,referral,hcmc
C01350,8/20/2024,paid_search,danang
C01351,3/2/2023,social,hanoi
C01352,1/29/2024,social,hcmc
C01353,5/12/2024,paid_search,hanoi
C01354,7/7/2025,organic,hcmc
C01355,8/9/2023,organic,hcmc
C01356,5/13/2024,organic,hcmc
C01357,12/12/2023,paid_search,hcmc
C01358,5/15/2023,referral,hanoi
C01359,4/14/2023,social,hcmc
C01360,1/2/2024,social,taipei
C01361,3/24/2023,social,hcmc
C01362,3/9/2023,social,hanoi
C01363,12/19/2023,email,hanoi
C01364,7/22/2023,paid_search,hanoi
C01365,7/11/2024,paid_search,hanoi
C01366,1/18/2023,paid_search,danang
C01367,10/31/2023,email,hcmc
C01368,3/31/2024,paid_search,hanoi
C01369,8/24/2025,referral,hanoi
C01370,9/29/2024,social,hcmc
C01371,6/3/2025,email,hcmc
C01372,12/11/2023,referral,hcmc
C01373,3/27/2024,organic,hcmc
C01374,2/27/2024,organic,hcmc
C01375,6/9/2025,organic,hcmc
C01376,8/21/2025,organic,hanoi
C01377,8/24/2025,social,hcmc
C01378,1/24/2025,organic,taipei
C01379,5/20/2024,organic,hcmc
C01380,6/27/2024,paid_search,hanoi
C01381,9/11/2025,organic,hcmc
C01382,10/13/2023,referral,hcmc
C01383,12/15/2023,referral,hcmc
C01384,6/19/2025,organic,hanoi
C01385,1/23/2024,paid_search,hcmc
C01386,8/25/2023,paid_search,danang
C01387,7/16/2024,social,hcmc
C01388,11/23/2023,referral,hanoi
C01389,6/13/2025,organic,hcmc
C01390,7/1/2025,organic,hanoi
C01391,11/4/2023,referral,hcmc
C01392,6/15/2024,organic,hcmc
C01393,9/14/2025,paid_search,hcmc
C01394,1/15/2025,organic,hcmc
C01395,8/5/2023,email,hcmc
C01396,8/16/2024,social,danang
C01397,9/14/2024,email,hcmc
C01398,10/18/2024,social,hcmc
C01399,1/26/2023,paid_search,danang
C01400,10/28/2023,email,hcmc
C01401,5/8/2025,social,hcmc
C01402,8/31/2023,referral,hanoi
C01403,10/28/2023,paid_search,danang
C01404,11/20/2023,social,hanoi
C01405,6/28/2023,paid_search,hcmc
C01406,6/6/2023,email,danang
C01407,12/15/2023,email,hcmc
C01408,5/27/2025,social,danang
C01409,1/2/2023,referral,taipei
C01410,10/12/2023,social,danang
C01411,3/2/2023,organic,hcmc
C01412,7/17/2024,social,hcmc
C01413,9/9/2023,referral,hanoi
C01414,3/6/2025,organic,hcmc
C01415,8/10/2024,paid_search,hcmc
C01416,2/25/2025,email,danang
C01417,9/29/2024,email,hanoi
C01418,3/16/2024,social,hcmc
C01419,5/14/2025,social,hcmc
C01420,4/23/2024,paid_search,hcmc
C01421,8/11/2025,organic,hcmc
C01422,9/25/2025,organic,hcmc
C01423,8/14/2024,paid_search,taipei
C01424,11/8/2024,paid_search,hanoi
C01425,9/14/2023,paid_search,hcmc
C01426,3/28/2025,paid_search,hcmc
C01427,11/5/2024,organic,hanoi
C01428,6/25/2025,social,taipei
C01429,9/26/2023,email,taipei
C01430,3/1/2025,social,hcmc
C01431,4/17/2024,email,taipei
C01432,7/5/2023,paid_search,hcmc
C01433,6/21/2023,paid_search,hcmc
C01434,7/18/2024,social,taipei
C01435,11/17/2023,social,hcmc
C01436,4/13/2023,organic,hcmc
C01437,3/4/2024,email,hcmc
C01438,10/17/2024,referral,hcmc
C01439,11/17/2023,email,hcmc
C01440,8/17/2025,paid_search,hanoi
C01441,2/21/2025,organic,hcmc
C01442,5/29/2024,social,hcmc
C01443,7/27/2025,paid_search,taipei
C01444,3/10/2024,social,hcmc
C01445,5/21/2023,referral,danang
C01446,2/5/2023,organic,hcmc
C01447,7/30/2025,social,hanoi
C01448,8/21/2025,email,hcmc
C01449,1/12/2025,social,taipei
C01450,4/14/2023,paid_search,hcmc
C01451,10/22/2023,email,danang
C01452,2/11/2023,social,hcmc
C01453,2/21/2023,referral,hanoi
C01454,9/5/2023,email,hcmc
C01455,7/28/2024,referral,hcmc
C01456,3/7/2023,referral,hcmc
C01457,9/15/2025,referral,hcmc
C01458,4/1/2024,paid_search,hcmc
C01459,9/22/2023,paid_search,hanoi
C01460,6/2/2024,email,hcmc
C01461,3/4/2025,paid_search,hcmc
C01462,11/10/2023,paid_search,hcmc
C01463,2/17/2023,paid_search,hcmc
C01464,2/21/2023,paid_search,hcmc
C01465,5/5/2025,paid_search,hanoi
C01466,4/23/2023,organic,hcmc
C01467,9/30/2024,referral,taipei
C01468,1/22/2024,paid_search,hcmc
C01469,2/19/2025,organic,hcmc
C01470,3/2/2023,paid_search,taipei
C01471,6/20/2025,paid_search,hcmc
C01472,12/1/2024,organic,hcmc
C01473,3/27/2024,paid_search,danang
C01474,7/27/2023,paid_search,danang
C01475,9/8/2025,paid_search,hanoi
C01476,10/31/2023,social,hcmc
C01477,5/7/2024,social,hanoi
C01478,1/31/2024,paid_search,danang
C01479,8/20/2023,paid_search,danang
