customer_id,signup_date,channel,location
C00740,2025-06-20,organic,hcmc
C00741,2025-03-31,social,hcmc
C00742,2025-02-04,social,hcmc
C00743,2024-09-29,social,taipei
C00744,2023-09-29,paid_search,taipei
C00745,2025-03-09,paid_search,hanoi
C00746,2024-01-01,referral,hcmc
C00747,2024-06-18,social,taipei
C00748,2023-11-12,email,hanoi
C00749,2023-11-11,paid_search,hcmc
C00750,2023-06-08,organic,hanoi
C00751,2025-08-23,paid_search,hcmc
C00752,2023-05-29,paid_search,hcmc
C00753,2023-03-28,social,hcmc
C00754,2025-07-28,organic,hcmc
C00755,2024-07-11,social,hcmc
C00756,2024-03-15,organic,hcmc
C00757,2025-01-10,email,hcmc
C00758,2024-01-20,organic,danang
C00759,2023-05-09,organic,hcmc
C00760,2025-01-02,social,hcmc
C00761,2023-06-26,social,hcmc
C00762,2024-07-09,paid_search,taipei
C00763,2025-08-10,paid_search,hanoi
C00764,2025-07-28,paid_search,danang
C00765,2023-12-29,email,hcmc
C00766,2025-02-22,organic,hcmc
C00767,2024-09-07,paid_search,hanoi
C00768,2024-04-26,social,hcmc
C00769,2023-05-21,paid_search,taipei
C00770,2024-01-13,paid_search,taipei
C00771,2024-10-16,paid_search,hcmc
C00772,2025-09-17,paid_search,danang
C00773,2023-01-05,social,hanoi
C00774,2024-12-21,organic,hcmc
C00775,2025-04-29,paid_search,hcmc
C00776,2025-08-12,organic,hcmc
C00777,2024-03-01,social,taipei
C00778,2023-04-29,social,hcmc
C00779,2023-09-30,paid_search,hcmc
C00780,2025-05-03,email,hanoi
C00781,2025-05-31,organic,hcmc
C00782,2024-10-01,social,hcmc
C00783,2023-05-04,paid_search,hanoi
C00784,2023-05-03,organic,hcmc
C00785,2024-04-25,paid_search,hcmc
C00786,2024-08-13,referral,hcmc
C00787,2023-02-02,paid_search,hcmc
C00788,2024-11-19,organic,hcmc
C00789,2024-06-30,paid_search,taipei
C00790,2023-01-13,email,danang
C00791,2023-04-07,social,hcmc
C00792,2024-04-01,paid_search,danang
C00793,2024-12-26,organic,hanoi
C00794,2025-04-08,social,hanoi
C00795,2024-03-09,paid_search,hanoi
C00796,2023-10-24,paid_search,hanoi
C00797,2025-08-30,organic,taipei
C00798,2024-04-05,social,hcmc
C00799,2023-11-13,organic,hcmc
C00800,2024-03-20,email,hcmc
C00801,2023-01-13,organic,hcmc
C00802,2023-10-31,social,hanoi
C00803,2024-06-01,social,hcmc
C00804,2025-07-11,paid_search,hcmc
C00805,2025-01-11,email,hcmc
C00806,2025-02-23,organic,hcmc
C00807,2024-07-01,organic,hanoi
C00808,2023-04-22,paid_search,hanoi
C00809,2024-01-28,organic,hcmc
C00810,2025-09-28,paid_search,hcmc
C00811,2023-02-14,paid_search,hcmc
C00812,2025-06-01,email,hcmc
C00813,2024-11-18,paid_search,hanoi
C00814,2023-10-13,email,hanoi
C00815,2025-02-20,paid_search,hcmc
C00816,2025-04-20,email,hcmc
C00817,2023-02-13,referral,danang
C00818,2023-04-17,organic,taipei
C00819,2024-10-30,social,hcmc
C00820,2025-09-30,paid_search,hcmc
C00821,2023-01-25,referral,hcmc
C00822,2024-10-30,paid_search,danang
C00823,2023-05-18,referral,hcmc
C00824,2024-10-14,social,hcmc
C00825,2024-09-17,paid_search,danang
C00826,2023-04-01,email,hanoi
C00827,2024-11-14,organic,hcmc
C00828,2025-06-19,organic,hcmc
C00829,2025-05-16,social,hcmc
C00830,2023-01-30,organic,hanoi
C00831,2023-09-04,organic,hcmc
C00832,2023-08-30,paid_search,danang
C00833,2024-03-31,referral,danang
C00834,2023-05-24,paid_search,hcmc
C00835,2025-05-07,social,hanoi
C00836,2025-02-18,paid_search,hcmc
C00837,2025-03-22,organic,hcmc
C00838,2023-07-18,referral,hanoi
C00839,2023-01-15,paid_search,hcmc
C00840,2025-07-03,paid_search,hcmc
C00841,2023-10-18,paid_search,hcmc
C00842,2024-10-20,referral,hcmc
C00843,2025-07-02,organic,hcmc
C00844,2023-02-06,paid_search,hanoi
C00845,2023-01-06,social,taipei
C00846,2023-01-06,social,hanoi
C00847,2023-06-06,paid_search,taipei
C00848,2023-02-21,social,hcmc
C00849,2025-04-03,email,taipei
C00850,2024-08-31,paid_search,hcmc
C00851,2025-09-10,paid_search,hcmc
C00852,2025-03-15,organic,danang
C00853,2025-08-25,paid_search,hcmc
C00854,2023-08-28,paid_search,hcmc
C00855,2023-10-16,referral,hcmc
C00856,2025-05-02,organic,hcmc
C00857,2023-09-03,social,hcmc
C00858,2023-02-27,email,hcmc
C00859,2024-11-02,social,taipei
C00860,2025-03-15,paid_search,hcmc
C00861,2025-08-30,social,hcmc
C00862,2025-07-20,paid_search,hcmc
C00863,2023-05-01,email,taipei
C00864,2025-02-14,paid_search,hcmc
C00865,2025-04-29,referral,hcmc
C00866,2024-12-01,paid_search,hcmc
C00867,2025-04-03,paid_search,hanoi
C00868,2025-04-21,social,taipei
C00869,2024-03-24,referral,hanoi
C00870,2023-02-10,email,taipei
C00871,2024-04-03,social,hcmc
C00872,2023-07-22,social,hcmc
C00873,2023-04-25,paid_search,hcmc
C00874,2023-05-06,organic,hcmc
C00875,2024-12-01,organic,hcmc
C00876,2024-05-21,paid_search,hcmc
C00877,2024-06-25,email,hcmc
C00878,2025-01-18,paid_search,hanoi
C00879,2024-07-04,paid_search,hcmc
C00880,2024-09-24,social,hanoi
C00881,2023-03-28,organic,hanoi
C00882,2025-05-04,organic,hcmc
C00883,2024-03-26,paid_search,hcmc
C00884,2023-06-05,paid_search,hanoi
C00885,2025-03-27,email,hanoi
C00886,2025-01-07,social,hcmc
C00887,2023-02-23,email,hcmc
C00888,2023-07-13,organic,hanoi
C00889,2023-01-16,organic,hanoi
C00890,2023-09-29,paid_search,hcmc
C00891,2023-04-11,social,hcmc
C00892,2024-12-13,social,taipei
C00893,2024-06-08,organic,hcmc
C00894,2025-09-11,social,taipei
C00895,2025-01-22,paid_search,hcmc
C00896,2024-09-05,social,hcmc
C00897,2024-05-26,email,hcmc
C00898,2023-02-24,social,hcmc
C00899,2023-03-12,paid_search,danang
C00900,2024-09-10,social,hcmc
C00901,2023-01-05,organic,danang
C00902,2023-02-12,email,hcmc
C00903,2023-08-09,paid_search,taipei
C00904,2025-06-06,referral,danang
C00905,2024-04-05,paid_search,hanoi
C00906,2024-12-13,social,hcmc
C00907,2024-02-18,social,hanoi
C00908,2023-06-23,paid_search,hcmc
C00909,2024-01-08,organic,danang
C00910,2023-04-03,social,hcmc
C00911,2025-02-12,social,hcmc
C00912,2023-07-04,email,hcmc
C00913,2024-01-13,email,hanoi
C00914,2025-09-10,email,danang
C00915,2024-08-17,organic,hcmc
C00916,2024-04-05,organic,hanoi
C00917,2024-06-29,organic,danang
C00918,2025-02-26,paid_search,hcmc
C00919,2023-09-13,social,hcmc
C00920,2024-09-30,referral,hanoi
C00921,2025-05-26,social,hanoi
C00922,2024-07-28,email,hcmc
C00923,2024-03-24,organic,taipei
C00924,2023-05-26,paid_search,hcmc
C00925,2023-09-07,paid_search,danang
C00926,2025-08-07,organic,taipei
C00927,2024-06-27,social,taipei
C00928,2023-10-30,paid_search,hcmc
C00929,2024-02-25,social,hcmc
C00930,2024-08-03,organic,hcmc
C00931,2024-06-23,email,hcmc
C00932,2024-12-03,referral,hanoi
C00933,2023-09-16,paid_search,hcmc
C00934,2024-10-13,email,hcmc
C00935,2024-03-20,paid_search,hcmc
C00936,2025-08-02,social,hcmc
C00937,2023-06-08,paid_search,hcmc
C00938,2023-05-30,paid_search,hanoi
C00939,2024-04-08,social,taipei
C00940,2024-05-25,social,hcmc
C00941,2024-11-24,referral,taipei
C00942,2024-02-10,organic,taipei
C00943,2025-07-06,paid_search,hcmc
C00944,2024-04-21,paid_search,hanoi
C00945,2023-05-10,social,hcmc
C00946,2023-04-30,social,hcmc
C00947,2025-09-04,email,hcmc
C00948,2023-05-15,paid_search,hcmc
C00949,2025-08-09,paid_search,taipei
C00950,2023-10-07,paid_search,danang
C00951,2023-04-04,organic,taipei
C00952,2023-11-02,social,hanoi
C00953,2024-09-09,paid_search,hanoi
C00954,2024-03-05,social,danang
C00955,2025-02-27,social,hcmc
C00956,2024-09-05,paid_search,hcmc
C00957,2024-02-07,paid_search,hanoi
C00958,2024-09-29,referral,hcmc
C00959,2025-09-02,email,hcmc
C00960,2024-02-18,social,hcmc
C00961,2023-06-04,social,hanoi
C00962,2024-02-15,referral,hcmc
C00963,2025-04-23,organic,hcmc
C00964,2023-08-07,referral,hcmc
C00965,2025-08-10,social,hcmc
C00966,2024-08-13,paid_search,taipei
C00967,2024-08-26,social,hcmc
C00968,2023-11-15,organic,hanoi
C00969,2025-07-13,organic,taipei
C00970,2023-02-06,organic,hcmc
C00971,2023-10-27,paid_search,taipei
C00972,2024-02-25,referral,hanoi
C00973,2024-04-24,organic,hanoi
C00974,2024-04-21,social,hcmc
C00975,2023-05-29,social,hcmc
C00976,2023-08-15,social,danang
C00977,2023-04-06,social,taipei
C00978,2024-07-28,paid_search,danang
C00979,2023-12-19,email,danang
C00980,2024-07-22,organic,hcmc
C00981,2024-08-15,organic,taipei
C00982,2024-12-05,organic,hcmc
C00983,2024-07-03,paid_search,taipei
C00984,2024-10-12,email,hcmc
C00985,2024-08-12,paid_search,hcmc
C00986,2024-10-17,organic,taipei
C00987,2024-09-11,social,taipei
C00988,2023-11-14,organic,hanoi
C00989,2023-09-05,paid_search,hcmc
C00990,2025-03-01,social,hcmc
C00991,2023-12-11,referral,danang
C00992,2024-07-05,paid_search,hcmc
C00993,2023-07-17,organic,hcmc
C00994,2024-03-09,social,hanoi
C00995,2024-06-15,email,hcmc
C00996,2024-09-20,email,hanoi
C00997,2024-06-12,organic,hcmc
C00998,2023-12-29,social,taipei
C00999,2025-08-23,referral,danang
C01000,2024-05-29,referral,danang
C01001,2025-03-22,paid_search,hanoi
C01002,2025-01-09,referral,hcmc
C01003,2024-07-14,organic,hanoi
C01004,2025-06-08,paid_search,taipei
C01005,2023-05-09,referral,hanoi
C01006,2025-07-13,paid_search,hanoi
C01007,2025-05-03,paid_search,hanoi
C01008,2024-05-20,paid_search,hanoi
C01009,2025-01-06,organic,hanoi
C01010,2024-06-06,email,hcmc
C01011,2023-09-27,paid_search,hcmc
C01012,2025-03-14,social,hanoi
C01013,2023-09-04,email,hcmc
C01014,2023-11-12,referral,taipei
C01015,2024-06-05,organic,hanoi
C01016,2025-04-20,email,hcmc
C01017,2024-01-21,paid_search,taipei
C01018,2024-05-11,organic,hanoi
C01019,2023-02-11,paid_search,taipei
C01020,2023-04-27,email,hcmc
C01021,2023-02-26,organic,taipei
C01022,2023-03-14,organic,hcmc
C01023,2025-05-21,social,hanoi
C01024,2025-04-25,social,hcmc
C01025,2025-04-05,organic,hanoi
C01026,2023-02-25,social,hanoi
C01027,2023-03-19,social,hanoi
C01028,2023-10-09,organic,hcmc
C01029,2024-07-21,social,taipei
C01030,2023-12-02,social,hanoi
C01031,2024-05-04,paid_search,hcmc
C01032,2023-06-23,social,danang
C01033,2025-01-03,social,hanoi
C01034,2023-11-12,paid_search,danang
C01035,2023-03-08,paid_search,danang
C01036,2025-01-15,organic,danang
C01037,2025-06-25,paid_search,taipei
C01038,2023-01-15,email,hanoi
C01039,2024-03-14,paid_search,hcmc
C01040,2025-04-10,paid_search,hcmc
C01041,2024-12-09,referral,taipei
C01042,2025-05-09,paid_search,hcmc
C01043,2024-02-21,paid_search,taipei
C01044,2024-01-09,organic,hcmc
C01045,2024-12-13,email,hcmc
C01046,2023-06-04,paid_search,hcmc
C01047,2023-08-29,organic,hcmc
C01048,2024-08-26,social,hcmc
C01049,2024-11-02,referral,hcmc
C01050,2023-05-01,organic,taipei
C01051,2024-05-25,organic,hcmc
C01052,2024-01-02,email,hcmc
C01053,2024-05-18,referral,hcmc
C01054,2025-08-20,referral,hcmc
C01055,2023-03-18,paid_search,hcmc
C01056,2025-09-26,organic,hanoi
C01057,2024-03-27,paid_search,taipei
C01058,2025-02-14,organic,hcmc
C01059,2024-03-02,social,hanoi
C01060,2023-11-09,social,hcmc
C01061,2025-02-12,paid_search,hcmc
C01062,2024-11-21,organic,taipei
C01063,2023-05-25,social,hcmc
C01064,2024-12-09,email,taipei
C01065,2025-01-26,email,hcmc
C01066,2024-01-25,referral,hcmc
C01067,2025-07-18,paid_search,hcmc
C01068,2024-10-05,social,hcmc
C01069,2023-12-01,social,danang
C01070,2023-01-11,paid_search,hcmc
C01071,2024-11-08,social,taipei
C01072,2023-07-29,paid_search,taipei
C01073,2025-01-29,organic,hanoi
C01074,2024-06-11,organic,hcmc
C01075,2024-04-13,paid_search,hcmc
C01076,2023-06-14,social,hcmc
C01077,2024-12-15,social,taipei
C01078,2023-06-16,organic,hcmc
C01079,2024-02-24,paid_search,danang
C01080,2025-04-19,social,hanoi
C01081,2025-07-13,organic,hcmc
C01082,2025-09-20,paid_search,hanoi
C01083,2025-08-19,social,hcmc
C01084,2024-07-12,email,danang
C01085,2023-07-21,social,hcmc
C01086,2025-04-22,paid_search,danang
C01087,2025-03-15,organic,taipei
C01088,2025-09-21,paid_search,taipei
C01089,2024-10-15,email,hcmc
C01090,2023-05-23,organic,taipei
C01091,2024-05-19,organic,hcmc
C01092,2024-03-26,social,taipei
C01093,2025-04-26,referral,hcmc
C01094,2024-01-30,paid_search,hcmc
C01095,2023-11-26,social,hcmc
C01096,2023-03-22,email,hcmc
C01097,2025-04-18,paid_search,hcmc
C01098,2025-01-28,organic,taipei
C01099,2023-02-11,referral,hcmc
C01100,2024-03-11,paid_search,hanoi
C01101,2024-04-26,email,hcmc
C01102,2024-04-16,organic,taipei
C01103,2025-07-11,email,taipei
C01104,2023-06-01,paid_search,hcmc
C01105,2023-11-04,paid_search,hanoi
C01106,2023-07-01,email,danang
C01107,2023-09-03,paid_search,taipei
C01108,2025-06-29,organic,hcmc
C01109,2025-08-02,paid_search,hcmc
C01110,2023-02-14,social,taipei
C01111,2024-09-26,referral,hcmc
C01112,2023-08-22,social,taipei
C01113,2023-07-13,referral,hcmc
C01114,2023-10-21,social,taipei
C01115,2023-07-15,social,hcmc
C01116,2024-05-07,social,hcmc
C01117,2025-09-26,referral,danang
C01118,2024-08-11,referral,taipei
C01119,2024-12-27,referral,taipei
C01120,2024-05-10,email,danang
C01121,2023-01-14,social,hcmc
C01122,2023-03-26,referral,hcmc
C01123,2023-09-27,paid_search,hcmc
C01124,2023-09-02,organic,hcmc
C01125,2025-04-23,paid_search,hcmc
C01126,2025-04-26,paid_search,danang
C01127,2025-05-07,organic,hcmc
C01128,2024-10-02,paid_search,hcmc
C01129,2024-07-12,paid_search,hcmc
C01130,2024-10-13,paid_search,hcmc
C01131,2024-02-13,organic,hcmc
C01132,2024-11-03,social,hanoi
C01133,2025-03-08,social,hcmc
C01134,2025-02-04,referral,hanoi
C01135,2024-09-08,social,taipei
C01136,2023-02-28,organic,hanoi
C01137,2024-12-28,organic,hanoi
C01138,2024-01-04,paid_search,hcmc
C01139,2025-01-16,organic,hcmc
C01140,2024-06-25,social,hcmc
C01141,2025-06-03,email,danang
C01142,2023-12-06,paid_search,hanoi
C01143,2025-07-24,social,hcmc
C01144,2025-04-27,paid_search,hcmc
C01145,2023-11-29,social,taipei
C01146,2024-04-29,paid_search,hanoi
C01147,2024-06-17,social,hanoi
C01148,2025-02-10,email,taipei
C01149,2024-11-22,organic,hanoi
C01150,2025-05-05,paid_search,hanoi
C01151,2024-01-07,email,hcmc
C01152,2024-05-21,paid_search,hcmc
C01153,2024-03-08,social,danang
C01154,2025-07-02,social,hanoi
C01155,2023-11-03,social,hcmc
C01156,2024-08-12,email,hanoi
C01157,2023-05-01,organic,hcmc
C01158,2025-05-03,social,taipei
C01159,2024-01-21,email,hcmc
C01160,2023-12-08,referral,taipei
C01161,2024-08-08,social,hcmc
C01162,2024-05-15,social,hcmc
C01163,2025-05-01,paid_search,hcmc
C01164,2024-06-17,paid_search,taipei
C01165,2024-06-03,social,hcmc
C01166,2023-04-16,email,hcmc
C01167,2023-01-23,paid_search,taipei
C01168,2024-02-05,organic,hcmc
C01169,2025-09-29,social,hcmc
C01170,2025-07-10,paid_search,hcmc
C01171,2024-09-23,paid_search,taipei
C01172,2024-09-25,referral,hcmc
C01173,2024-01-29,paid_search,hcmc
C01174,2023-06-28,paid_search,hcmc
C01175,2023-01-09,paid_search,hcmc
C01176,2023-12-07,referral,hcmc
C01177,2023-11-14,social,hcmc
C01178,2023-07-12,email,hcmc
C01179,2023-09-18,email,hcmc
C01180,2023-01-25,social,taipei
C01181,2024-09-02,social,hcmc
C01182,2025-07-20,social,hcmc
C01183,2024-11-24,paid_search,danang
C01184,2024-03-26,referral,taipei
C01185,2024-02-26,organic,hanoi
C01186,2023-11-05,social,hcmc
C01187,2023-05-23,paid_search,hcmc
C01188,2024-08-23,social,hcmc
C01189,2024-07-22,paid_search,hcmc
C01190,2023-01-08,email,hcmc
C01191,2024-02-22,paid_search,hanoi
C01192,2023-10-07,organic,hcmc
C01193,2023-06-20,paid_search,hanoi
C01194,2024-12-06,organic,hcmc
C01195,2024-06-11,social,hcmc
C01196,2024-09-28,social,taipei
C01197,2024-12-17,email,taipei
C01198,2025-09-12,social,hcmc
C01199,2025-03-16,email,hanoi
C01200,2024-09-14,social,hcmc
C01201,2025-06-01,paid_search,hcmc
C01202,2024-04-24,paid_search,hanoi
C01203,2025-09-15,social,hcmc
C01204,2025-02-03,email,hcmc
C01205,2024-10-15,paid_search,hcmc
C01206,2025-06-25,organic,hcmc
C01207,2024-06-01,email,hcmc
C01208,2024-12-24,paid_search,hcmc
C01209,2023-10-13,paid_search,danang
C01210,2025-08-25,paid_search,hanoi
C01211,2024-09-17,social,hcmc
C01212,2025-02-24,paid_search,hcmc
C01213,2024-04-07,social,hanoi
C01214,2025-05-20,social,hcmc
C01215,2023-03-16,paid_search,hcmc
C01216,2023-04-25,organic,taipei
C01217,2024-05-24,organic,hcmc
C01218,2025-01-05,email,hcmc
C01219,2025-03-23,paid_search,hcmc
C01220,2024-03-17,paid_search,hcmc
C01221,2024-10-14,paid_search,hcmc
C01222,2024-07-09,social,taipei
C01223,2025-08-23,social,hcmc
C01224,2024-10-18,paid_search,hanoi
C01225,2024-02-23,paid_search,hanoi
C01226,2025-08-31,paid_search,hcmc
C01227,2023-04-18,organic,hcmc
C01228,2025-09-15,organic,hcmc
C01229,2023-06-04,email,hanoi
C01230,2023-10-17,social,hcmc
C01231,2025-04-04,social,hanoi
C01232,2025-01-06,social,taipei
C01233,2025-09-01,social,taipei
C01234,2025-01-22,organic,danang
C01235,2024-10-01,email,taipei
C01236,2023-12-14,paid_search,taipei
C01237,2023-01-05,organic,taipei
C01238,2023-05-05,paid_search,hanoi
C01239,2023-10-26,email,taipei
C01240,2023-02-11,referral,danang
C01241,2024-05-25,referral,hcmc
C01242,2025-02-19,social,hanoi
C01243,2025-08-25,referral,hcmc
C01244,2024-05-06,social,taipei
C01245,2025-05-28,email,hcmc
C01246,2025-09-16,social,taipei
C01247,2025-05-13,referral,taipei
C01248,2024-04-11,organic,danang
C01249,2023-11-23,paid_search,hcmc
C01250,2025-09-08,email,hanoi
C01251,2023-08-31,referral,taipei
C01252,2024-02-18,paid_search,danang
C01253,2023-03-16,email,danang
C01254,2025-03-07,organic,hanoi
C01255,2024-10-14,social,hanoi
C01256,2023-03-27,paid_search,hcmc
C01257,2023-08-11,email,danang
C01258,2024-07-11,email,hcmc
C01259,2024-06-26,referral,hanoi
C01260,2025-03-16,social,taipei
C01261,2023-09-25,email,hcmc
C01262,2025-07-17,paid_search,hcmc
C01263,2024-03-22,paid_search,hcmc
C01264,2025-04-05,email,taipei
C01265,2023-08-28,paid_search,hcmc
C01266,2023-02-07,social,hcmc
C01267,2023-02-25,paid_search,hanoi
C01268,2024-01-10,paid_search,hcmc
C01269,2025-08-14,social,taipei
C01270,2023-02-18,paid_search,hcmc
C01271,2024-01-06,email,hcmc
C01272,2023-04-20,email,hcmc
C01273,2025-07-24,email,hcmc
C01274,2024-11-09,paid_search,hcmc
C01275,2025-02-04,referral,taipei
C01276,2024-12-17,email,hcmc
C01277,2024-10-21,referral,hcmc
C01278,2025-02-15,referral,hcmc
C01279,2023-01-09,email,hcmc
C01280,2025-05-18,email,danang
C01281,2025-01-12,paid_search,hcmc
C01282,2025-01-12,email,danang
C01283,2024-01-31,social,hcmc
C01284,2025-03-15,email,hcmc
C01285,2024-01-19,organic,hcmc
C01286,2023-02-19,social,hcmc
C01287,2025-06-30,referral,taipei
C01288,2023-08-24,referral,hcmc
C01289,2023-04-13,social,hcmc
C01290,2024-09-16,organic,hanoi
C01291,2023-08-23,organic,hanoi
C01292,2025-05-11,paid_search,danang
C01293,2024-03-21,email,danang
C01294,2023-01-05,paid_search,hanoi
C01295,2025-08-13,paid_search,taipei
C01296,2024-05-31,social,taipei
C01297,2023-09-22,paid_search,hcmc
C01298,2024-11-10,social,hanoi
C01299,2024-06-16,referral,hcmc
C01300,2023-01-30,paid_search,taipei
C01301,2025-02-01,social,danang
C01302,2024-02-07,paid_search,hcmc
C01303,2024-12-03,referral,taipei
C01304,2025-06-18,social,danang
C01305,2024-09-05,email,hcmc
C01306,2024-11-05,social,hcmc
C01307,2023-09-13,paid_search,danang
C01308,2023-08-27,referral,danang
C01309,2024-02-21,social,hcmc
C01310,2025-05-06,paid_search,hcmc
C01311,2024-06-10,social,hanoi
C01312,2023-12-16,organic,hcmc
C01313,2025-02-21,referral,hcmc
C01314,2025-05-06,social,hcmc
C01315,2025-06-25,referral,hcmc
C01316,2023-10-28,paid_search,hanoi
C01317,2024-12-13,referral,hanoi
C01318,2024-08-15,organic,hanoi
C01319,2024-03-26,email,taipei
C01320,2024-02-03,paid_search,hcmc
C01321,2023-04-26,paid_search,hcmc
C01322,2023-10-03,paid_search,hcmc
C01323,2024-07-05,paid_search,hcmc
C01324,2025-06-09,paid_search,hcmc
C01325,2025-05-19,social,hcmc
C01326,2023-07-08,email,hcmc
C01327,2024-11-13,paid_search,hcmc
C01328,2023-03-27,social,hanoi
C01329,2024-11-08,paid_search,hanoi
C01330,2023-12-10,paid_search,danang
C01331,2024-03-27,referral,taipei
C01332,2024-12-21,organic,hanoi
C01333,2024-03-02,social,hcmc
C01334,2025-03-21,email,hanoi
C01335,2024-06-19,email,hcmc
C01336,2025-09-29,organic,hcmc
C01337,2024-10-02,social,hcmc
C01338,2023-10-25,referral,hcmc
C01339,2025-02-17,social,hcmc
C01340,2024-02-14,paid_search,hanoi
C01341,2024-06-20,paid_search,taipei
C01342,2023-05-18,referral,taipei
C01343,2023-04-30,organic,hanoi
C01344,2024-07-31,paid_search,hcmc
C01345,2023-07-07,social,hcmc
C01346,2025-09-28,paid_search,hanoi
C01347,2025-05-09,organic,hcmc
C01348,2024-12-04,paid_search,hcmc
C01349,2025-01-07,referral,hcmc
C01350,2024-08-20,paid_search,danang
C01351,2023-03-02,social,hanoi
C01352,2024-01-29,social,hcmc
C01353,2024-05-12,paid_search,hanoi
C01354,2025-07-07,organic,hcmc
C01355,2023-08-09,organic,hcmc
C01356,2024-05-13,organic,hcmc
C01357,2023-12-12,paid_search,hcmc
C01358,2023-05-15,referral,hanoi
C01359,2023-04-14,social,hcmc
C01360,2024-01-02,social,taipei
C01361,2023-03-24,social,hcmc
C01362,2023-03-09,social,hanoi
C01363,2023-12-19,email,hanoi
C01364,2023-07-22,paid_search,hanoi
C01365,2024-07-11,paid_search,hanoi
C01366,2023-01-18,paid_search,danang
C01367,2023-10-31,email,hcmc
C01368,2024-03-31,paid_search,hanoi
C01369,2025-08-24,referral,hanoi
C01370,2024-09-29,social,hcmc
C01371,2025-06-03,email,hcmc
C01372,2023-12-11,referral,hcmc
C01373,2024-03-27,organic,hcmc
C01374,2024-02-27,organic,hcmc
C01375,2025-06-09,organic,hcmc
C01376,2025-08-21,organic,hanoi
C01377,2025-08-24,social,hcmc
C01378,2025-01-24,organic,taipei
C01379,2024-05-20,organic,hcmc
C01380,2024-06-27,paid_search,hanoi
C01381,2025-09-11,organic,hcmc
C01382,2023-10-13,referral,hcmc
C01383,2023-12-15,referral,hcmc
C01384,2025-06-19,organic,hanoi
C01385,2024-01-23,paid_search,hcmc
C01386,2023-08-25,paid_search,danang
C01387,2024-07-16,social,hcmc
C01388,2023-11-23,referral,hanoi
C01389,2025-06-13,organic,hcmc
C01390,2025-07-01,organic,hanoi
C01391,2023-11-04,referral,hcmc
C01392,2024-06-15,organic,hcmc
C01393,2025-09-14,paid_search,hcmc
C01394,2025-01-15,organic,hcmc
C01395,2023-08-05,email,hcmc
C01396,2024-08-16,social,danang
C01397,2024-09-14,email,hcmc
C01398,2024-10-18,social,hcmc
C01399,2023-01-26,paid_search,danang
C01400,2023-10-28,email,hcmc
C01401,2025-05-08,social,hcmc
C01402,2023-08-31,referral,hanoi
C01403,2023-10-28,paid_search,danang
C01404,2023-11-20,social,hanoi
C01405,2023-06-28,paid_search,hcmc
C01406,2023-06-06,email,danang
C01407,2023-12-15,email,hcmc
C01408,2025-05-27,social,danang
C01409,2023-01-02,referral,taipei
C01410,2023-10-12,social,danang
C01411,2023-03-02,organic,hcmc
C01412,2024-07-17,social,hcmc
C01413,2023-09-09,referral,hanoi
C01414,2025-03-06,organic,hcmc
C01415,2024-08-10,paid_search,hcmc
C01416,2025-02-25,email,danang
C01417,2024-09-29,email,hanoi
C01418,2024-03-16,social,hcmc
C01419,2025-05-14,social,hcmc
C01420,2024-04-23,paid_search,hcmc
C01421,2025-08-11,organic,hcmc
C01422,2025-09-25,organic,hcmc
C01423,2024-08-14,paid_search,taipei
C01424,2024-11-08,paid_search,hanoi
C01425,2023-09-14,paid_search,hcmc
C01426,2025-03-28,paid_search,hcmc
C01427,2024-11-05,organic,hanoi
C01428,2025-06-25,social,taipei
C01429,2023-09-26,email,taipei
C01430,2025-03-01,social,hcmc
C01431,2024-04-17,email,taipei
C01432,2023-07-05,paid_search,hcmc
C01433,2023-06-21,paid_search,hcmc
C01434,2024-07-18,social,taipei
C01435,2023-11-17,social,hcmc
C01436,2023-04-13,organic,hcmc
C01437,2024-03-04,email,hcmc
C01438,2024-10-17,referral,hcmc
C01439,2023-11-17,email,hcmc
C01440,2025-08-17,paid_search,hanoi
C01441,2025-02-21,organic,hcmc
C01442,2024-05-29,social,hcmc
C01443,2025-07-27,paid_search,taipei
C01444,2024-03-10,social,hcmc
C01445,2023-05-21,referral,danang
C01446,2023-02-05,organic,hcmc
C01447,2025-07-30,social,hanoi
C01448,2025-08-21,email,hcmc
C01449,2025-01-12,social,taipei
C01450,2023-04-14,paid_search,hcmc
C01451,2023-10-22,email,danang
C01452,2023-02-11,social,hcmc
C01453,2023-02-21,referral,hanoi
C01454,2023-09-05,email,hcmc
C01455,2024-07-28,referral,hcmc
C01456,2023-03-07,referral,hcmc
C01457,2025-09-15,referral,hcmc
C01458,2024-04-01,paid_search,hcmc
C01459,2023-09-22,paid_search,hanoi
C01460,2024-06-02,email,hcmc
C01461,2025-03-04,paid_search,hcmc
C01462,2023-11-10,paid_search,hcmc
C01463,2023-02-17,paid_search,hcmc
C01464,2023-02-21,paid_search,hcmc
C01465,2025-05-05,paid_search,hanoi
C01466,2023-04-23,organic,hcmc
C01467,2024-09-30,referral,taipei
C01468,2024-01-22,paid_search,hcmc
C01469,2025-02-19,organic,hcmc
C01470,2023-03-02,paid_search,taipei
C01471,2025-06-20,paid_search,hcmc
C01472,2024-12-01,organic,hcmc
C01473,2024-03-27,paid_search,danang
C01474,2023-07-27,paid_search,danang
C01475,2025-09-08,paid_search,hanoi
C01476,2023-10-31,social,hcmc
C01477,2024-05-07,social,hanoi
C01478,2024-01-31,paid_search,danang
C01479,2023-08-20,paid_search,danang
